employee_id,age,gender,education_level,department,job_title,location,years_experience,years_at_company,performance_score,num_projects,training_hours,certifications,team_size,salary
EMP1018,43,Female,Bachelor's,Finance,Mid-Level,New York,12,0,2.9,2,51.0,6.0,19,128213.03
EMP1019,58,Male,High School,Data Science,Senior,San Francisco,1,1,2.6,9,46.0,4.0,10,99918.09
EMP1020,43,Female,Master's,Engineering,Manager,Boston,1,0,3.8,6,98.0,6.0,24,165497.12
EMP1021,32,Male,Bachelor's,Operations,Senior,Austin,9,2,4.0,1,76.0,4.0,16,102893.1
EMP1022,53,Female,Bachelor's,Sales,Mid-Level,Boston,6,3,2.9,3,49.0,2.0,43,89273.76
EMP1023,56,Male,Master's,Product,Director,Remote,10,1,2.2,10,44.0,4.0,31,178325.8
EMP1024,52,Male,Bachelor's,Product,Lead,Boston,6,4,4.1,5,41.0,7.0,44,157175.13
EMP1025,29,Male,High School,Product,Manager,Seattle,9,2,2.6,12,94.0,1.0,16,155425.16
EMP1026,41,Male,Bachelor's,Finance,Senior,Austin,14,1,2.9,1,83.0,,16,142192.24
EMP1027,55,Female,PhD,Data Science,Mid-Level,New York,1,1,2.4,9,55.0,6.0,28,121578.05
EMP1028,25,Male,Master's,Data Science,Junior,Remote,7,1,3.4,13,70.0,0.0,20,87984.15
EMP1029,39,Non-binary,Master's,Sales,Lead,Chicago,0,1,2.7,19,,7.0,35,87667.43
EMP1030,25,Male,Master's,Data Science,Junior,New York,7,3,3.7,7,103.0,3.0,9,123508.09
EMP1031,41,Male,Bachelor's,Engineering,Mid-Level,Seattle,15,1,2.8,16,32.0,6.0,40,124466.46
EMP1032,30,Female,Bachelor's,HR,Senior,San Francisco,5,3,3.6,8,27.0,4.0,10,109486.94
EMP1033,37,Male,Master's,Engineering,Senior,Austin,11,1,2.6,19,113.0,4.0,45,147110.67
EMP1034,47,Female,Bachelor's,Engineering,Senior,Austin,5,0,4.1,7,43.0,1.0,18,120005.01
EMP1035,59,Male,Bachelor's,Engineering,Junior,Chicago,10,1,2.9,4,113.0,3.0,45,84271.61
EMP1036,46,Female,Bachelor's,Operations,Mid-Level,Remote,0,1,3.3,10,55.0,1.0,45,54422.35
EMP1037,25,Male,Bachelor's,Sales,Senior,San Francisco,7,1,2.4,1,43.0,3.0,15,120915.03
EMP1038,59,Female,PhD,Operations,Director,Chicago,9,6,3.2,17,83.0,6.0,45,180965.38
EMP1039,40,Female,High School,Engineering,Lead,Austin,14,1,,13,95.0,6.0,30,127815.93
EMP1040,35,Male,Bachelor's,Sales,Manager,Seattle,12,1,3.2,19,72.0,0.0,48,150752.55
EMP1041,42,Male,Bachelor's,Finance,Lead,Boston,7,8,2.5,13,33.0,4.0,32,137931.87
EMP1042,36,Male,PhD,Data Science,Senior,Chicago,9,1,3.1,9,13.0,0.0,40,174782.28
EMP1043,24,Non-binary,Bachelor's,Sales,Junior,Seattle,0,1,3.5,5,67.0,3.0,27,57963.92
EMP1044,58,Male,Bachelor's,HR,Senior,New York,16,4,2.2,1,28.0,4.0,27,107015.56
EMP1045,37,Male,Master's,Data Science,Senior,Remote,11,7,3.2,2,78.0,6.0,19,162535.36
EMP1046,35,Male,Master's,HR,Senior,Chicago,0,0,3.5,11,16.0,1.0,10,73063.97
EMP1047,30,Male,Bachelor's,Engineering,Senior,Boston,9,0,3.5,4,82.0,6.0,44,160687.57
EMP1048,28,Female,Bachelor's,Engineering,Senior,New York,9,4,4.5,9,101.0,6.0,46,182777.34
EMP1049,35,Female,Bachelor's,Data Science,Mid-Level,San Francisco,4,2,2.7,5,8.0,2.0,6,107916.89
EMP1050,27,Male,Bachelor's,Engineering,Senior,Austin,8,2,3.2,5,26.0,1.0,24,122276.19
EMP1051,42,Female,Bachelor's,Data Science,Junior,Remote,3,0,4.4,8,48.0,2.0,9,65900.69
EMP1052,36,Female,Bachelor's,Finance,Lead,Austin,0,0,2.2,2,78.0,7.0,27,96194.75
EMP1053,29,Male,Bachelor's,Product,Junior,Remote,4,2,1.6,7,36.0,7.0,7,59888.39
EMP1054,55,Male,Bachelor's,Data Science,Junior,Austin,8,0,3.6,17,27.0,1.0,6,81398.7
EMP1055,61,Female,Master's,Product,Mid-Level,Austin,12,0,3.9,11,49.0,3.0,33,129002.05
EMP1056,22,Female,PhD,Sales,Senior,New York,4,0,1.7,15,54.0,0.0,21,117566.16
EMP1057,53,Female,Master's,Operations,Mid-Level,Boston,12,0,3.0,3,3.0,7.0,46,115369.0
EMP1058,26,Male,High School,Marketing,Mid-Level,San Francisco,8,4,2.5,13,84.0,2.0,38,79731.17
EMP1059,51,Male,High School,Finance,Senior,Remote,2,3,3.4,18,119.0,,44,74127.64
EMP1060,43,Male,PhD,HR,Mid-Level,Remote,11,0,3.2,3,97.0,0.0,17,92425.22
EMP1061,41,Female,Bachelor's,Data Science,Manager,Remote,11,0,4.1,2,18.0,0.0,31,170065.1
EMP1062,37,Female,High School,Product,Manager,Austin,16,2,2.3,5,36.0,4.0,37,146765.6
EMP1063,28,Female,Bachelor's,Operations,Senior,Seattle,10,1,3.5,5,3.0,6.0,11,123901.8
EMP1064,28,Male,Master's,Marketing,Mid-Level,Boston,1,2,3.6,13,36.0,4.0,28,77274.93
EMP1065,23,Male,Master's,Marketing,Lead,New York,5,4,3.2,8,50.0,6.0,5,149725.18
EMP1066,35,Male,Bachelor's,Operations,Junior,Seattle,0,1,1.8,16,31.0,4.0,12,44387.35
EMP1067,52,Male,High School,Engineering,Senior,New York,10,2,3.5,18,44.0,2.0,3,154760.52
EMP1068,35,Male,PhD,Engineering,Mid-Level,Austin,16,1,2.7,16,111.0,2.0,41,151001.76
EMP1069,26,Male,Bachelor's,Sales,Manager,New York,0,1,2.0,1,11.0,6.0,38,97223.51
EMP1070,32,Male,Master's,Sales,Junior,San Francisco,14,0,3.5,8,40.0,7.0,2,116827.97
EMP1071,61,Female,Master's,Sales,Senior,Chicago,10,0,3.7,2,55.0,0.0,26,119263.35
EMP1072,26,Female,Master's,Engineering,Lead,Chicago,2,0,2.8,5,79.0,2.0,2,114805.38
EMP1073,50,Male,Bachelor's,Engineering,Senior,Seattle,9,1,3.8,15,13.0,0.0,12,156890.54
EMP1074,32,Male,Bachelor's,Engineering,Junior,New York,2,0,3.8,14,53.0,3.0,40,86158.04
EMP1075,26,Male,Bachelor's,Product,Director,Austin,8,0,3.2,3,62.0,1.0,2,179016.05
EMP1076,53,Female,Master's,Marketing,Senior,San Francisco,8,2,3.6,7,64.0,0.0,41,152765.29
EMP1077,57,Female,PhD,Marketing,Senior,Austin,9,10,3.9,4,115.0,0.0,16,143976.72
EMP1078,36,Female,Bachelor's,Operations,Mid-Level,Seattle,3,0,3.6,11,118.0,3.0,30,78377.81
EMP1079,40,Female,Bachelor's,Engineering,Senior,Austin,4,2,1.6,12,57.0,6.0,47,100227.54
EMP1080,43,Male,PhD,Product,Mid-Level,Boston,10,0,1.4,15,95.0,4.0,46,140799.75
EMP1081,55,Male,Master's,Data Science,Junior,San Francisco,5,6,3.9,6,20.0,5.0,36,113905.46
EMP1082,38,Male,Master's,Engineering,Junior,Boston,8,1,2.7,1,3.0,7.0,4,98733.62
EMP1083,33,Male,Bachelor's,Marketing,Manager,Chicago,10,6,2.9,18,72.0,6.0,11,126042.31
EMP1084,46,Female,Bachelor's,Data Science,Mid-Level,Austin,6,0,4.5,14,119.0,4.0,24,112816.05
EMP1085,38,Male,Master's,Product,Junior,Seattle,13,4,2.7,7,114.0,4.0,18,119733.88
EMP1086,31,Male,Master's,Marketing,Senior,New York,7,0,3.1,10,45.0,7.0,27,135169.09
EMP1087,49,Male,Bachelor's,HR,Lead,Seattle,6,1,3.2,9,85.0,6.0,37,103592.41
EMP1088,39,Non-binary,High School,Engineering,Junior,Seattle,4,0,3.1,2,11.0,6.0,2,66692.38
EMP1089,39,Male,Bachelor's,Product,Senior,San Francisco,13,0,4.1,8,29.0,7.0,15,177672.25
EMP1090,53,Female,Bachelor's,Engineering,Junior,New York,4,5,2.9,1,93.0,0.0,11,86307.04
EMP1091,35,Male,Bachelor's,Product,Junior,New York,14,3,3.7,2,95.0,0.0,27,110721.11
EMP1092,37,Male,PhD,HR,Junior,Remote,8,1,3.2,7,59.0,2.0,49,72239.85
EMP1093,39,Male,Bachelor's,HR,Manager,Seattle,21,10,3.9,16,99.0,2.0,48,162090.32
EMP1094,37,Female,Master's,Finance,Junior,New York,4,1,2.2,4,70.0,1.0,47,90899.26
EMP1095,38,Male,Bachelor's,Engineering,Junior,San Francisco,14,10,1.6,17,80.0,1.0,23,109364.23
EMP1096,28,Female,Master's,Engineering,Mid-Level,Austin,10,0,3.2,4,64.0,5.0,35,136834.15
EMP1097,33,Male,PhD,Engineering,Manager,Remote,5,6,2.6,3,13.0,6.0,30,178523.57
EMP1098,55,Male,Bachelor's,Engineering,Mid-Level,New York,10,0,4.2,9,110.0,2.0,47,147905.89
EMP1099,31,Female,High School,Data Science,Mid-Level,San Francisco,10,2,3.1,15,43.0,,24,135111.57
EMP1100,26,Male,Bachelor's,Sales,Junior,Remote,6,1,3.4,3,107.0,0.0,19,60491.81
EMP1101,42,Female,High School,Engineering,Mid-Level,New York,10,2,3.0,12,101.0,3.0,29,125334.99
EMP1102,24,Female,Master's,Product,Senior,San Francisco,6,2,2.7,15,25.0,2.0,13,164032.58
EMP1103,40,Male,PhD,Data Science,Senior,Remote,10,1,3.2,8,90.0,0.0,48,178365.54
EMP1104,56,Female,Bachelor's,Product,Mid-Level,Seattle,5,6,3.9,12,108.0,6.0,23,112446.63
EMP1105,27,Male,Bachelor's,Product,Mid-Level,San Francisco,5,6,3.0,13,15.0,,12,109924.83
EMP1106,35,Male,Bachelor's,Engineering,Junior,New York,7,8,2.9,15,109.0,2.0,49,93140.39
EMP1107,25,Male,Master's,Marketing,Mid-Level,New York,7,8,3.8,11,6.0,4.0,48,123998.58
EMP1108,39,Female,High School,Operations,Junior,San Francisco,4,4,2.0,17,31.0,2.0,41,46987.09
EMP1109,50,Male,Bachelor's,Operations,Lead,Remote,9,10,4.0,12,88.0,6.0,29,111325.31
EMP1110,56,Female,Master's,Engineering,Director,Chicago,0,1,2.6,18,,6.0,6,146071.25
EMP1111,59,Female,Master's,Data Science,Director,Boston,10,1,3.9,16,15.0,5.0,23,278264.29
EMP1112,37,Female,Bachelor's,Engineering,Manager,Remote,11,4,3.4,3,118.0,6.0,31,175535.75
EMP1113,41,Female,Master's,Engineering,Senior,Chicago,18,7,,9,104.0,4.0,45,159822.32
EMP1114,45,Male,High School,Finance,Lead,San Francisco,12,3,3.2,7,77.0,0.0,21,158384.35
EMP1115,56,Male,Bachelor's,HR,Mid-Level,Austin,5,1,4.1,19,88.0,4.0,24,69853.14
EMP1116,40,Male,Master's,HR,Senior,Remote,0,0,3.0,5,61.0,2.0,8,67415.22
EMP1117,25,Female,Master's,Engineering,Senior,Boston,7,4,3.1,19,29.0,7.0,44,155701.48
EMP1118,54,Non-binary,High School,Data Science,Senior,New York,6,7,2.7,10,119.0,4.0,9,122740.88
EMP1119,23,Female,Bachelor's,Sales,Lead,Seattle,5,1,4.0,12,70.0,5.0,22,119786.77
EMP1120,34,Female,Bachelor's,Engineering,Mid-Level,Austin,4,0,2.9,8,11.0,3.0,4,87592.56
EMP1121,51,Female,Bachelor's,Data Science,Mid-Level,Remote,7,1,4.5,3,66.0,4.0,13,102851.5
EMP1122,55,Male,Bachelor's,Product,Manager,New York,0,1,4.0,19,90.0,6.0,34,151636.12
EMP1123,51,Female,High School,Data Science,Junior,Austin,2,1,4.1,11,45.0,5.0,3,61673.25
EMP1124,45,Female,Bachelor's,Data Science,Senior,Remote,2,2,3.3,8,82.0,4.0,37,96583.12
EMP1125,54,Male,Master's,Operations,Manager,Chicago,12,10,2.9,13,42.0,1.0,28,130453.76
EMP1126,31,Non-binary,Master's,Finance,Senior,Austin,3,3,3.5,10,100.0,3.0,26,127412.2
EMP1127,39,Male,Master's,Engineering,Senior,New York,14,1,4.3,18,54.0,0.0,46,220432.98
EMP1128,40,Female,High School,Marketing,Mid-Level,San Francisco,3,4,4.4,12,44.0,6.0,34,75247.75
EMP1129,28,Female,PhD,Marketing,Mid-Level,San Francisco,10,2,1.9,7,59.0,5.0,15,134635.6
EMP1130,40,Female,Master's,Sales,Manager,Remote,0,0,5.0,11,105.0,4.0,8,123951.54
EMP1131,45,Male,Master's,Operations,Senior,San Francisco,10,2,3.4,10,70.0,7.0,48,161425.95
EMP1132,36,Female,Master's,Finance,Senior,Chicago,8,3,3.7,3,112.0,3.0,35,143204.09
EMP1133,44,Female,PhD,Engineering,Junior,Seattle,1,2,2.6,7,79.0,0.0,24,83125.8
EMP1134,25,Male,Bachelor's,Engineering,Junior,New York,5,6,2.5,4,31.0,3.0,37,86541.36
EMP1135,59,Female,Bachelor's,Operations,Director,Austin,6,1,2.2,8,7.0,5.0,4,124699.75
EMP1136,25,Female,Master's,Engineering,Mid-Level,Boston,7,0,4.4,8,112.0,1.0,12,142581.92
EMP1137,26,Female,Master's,Data Science,Senior,Remote,3,0,2.7,6,76.0,5.0,19,121645.19
EMP1138,44,Male,Master's,Finance,Junior,Seattle,10,4,3.1,13,61.0,5.0,15,104980.75
EMP1139,61,Male,Bachelor's,Finance,Senior,Seattle,8,4,3.0,12,74.0,7.0,30,129305.69
EMP1140,58,Female,High School,HR,Manager,New York,11,1,2.5,3,19.0,0.0,45,123503.31
EMP1141,32,Male,Bachelor's,Data Science,Senior,Remote,3,1,3.1,6,17.0,7.0,37,102809.84
EMP1142,32,Male,PhD,Sales,Junior,New York,5,6,3.3,19,100.0,7.0,12,94694.99
EMP1143,34,Non-binary,Bachelor's,Operations,Senior,Boston,15,7,4.1,11,5.0,0.0,19,117388.09
EMP1144,35,Male,Bachelor's,Finance,Lead,San Francisco,3,0,2.5,4,83.0,4.0,34,140828.74
EMP1145,29,Female,Bachelor's,Sales,Mid-Level,Remote,1,2,2.8,15,95.0,2.0,7,53752.71
EMP1146,46,Male,Bachelor's,Data Science,Manager,Seattle,4,2,3.6,2,109.0,5.0,28,157113.74
EMP1147,39,Male,Master's,Data Science,Senior,Boston,0,0,3.2,15,107.0,0.0,28,116487.48
EMP1148,39,Male,Master's,Operations,Manager,San Francisco,16,1,3.2,17,28.0,7.0,29,218940.9
EMP1149,31,Male,Master's,Data Science,Senior,Chicago,6,0,2.5,2,3.0,,37,138757.02
EMP1150,28,Female,Bachelor's,Data Science,Junior,Seattle,6,1,3.7,7,70.0,5.0,20,95575.15
EMP1151,35,Female,Master's,Operations,Mid-Level,Boston,11,2,4.2,16,42.0,,11,118792.6
EMP1152,36,Male,Bachelor's,Data Science,Mid-Level,New York,4,1,4.1,5,83.0,0.0,39,117040.29
EMP1153,37,Male,Master's,Operations,Manager,Remote,6,1,3.1,16,33.0,1.0,42,110188.66
EMP1154,23,Male,Bachelor's,Operations,Lead,Remote,4,2,1.4,19,99.0,1.0,23,75750.05
EMP1155,51,Male,Bachelor's,HR,Senior,San Francisco,0,0,3.4,2,70.0,5.0,46,79429.5
EMP1156,51,Male,Master's,Operations,Mid-Level,Remote,8,4,3.3,15,32.0,1.0,20,81145.23
EMP1157,39,Female,PhD,Engineering,Junior,Austin,13,1,2.5,4,14.0,5.0,20,118216.56
EMP1158,52,Female,High School,Data Science,Lead,Chicago,8,1,2.6,2,115.0,7.0,11,113615.91
EMP1159,34,Female,Master's,Data Science,Senior,San Francisco,12,10,2.5,10,95.0,4.0,2,206170.99
EMP1160,41,Male,Bachelor's,Engineering,Mid-Level,Austin,2,1,3.4,5,85.0,0.0,13,83933.44
EMP1161,56,Female,Bachelor's,Data Science,Senior,Boston,4,3,,18,119.0,5.0,13,126129.37
EMP1162,44,Female,High School,Engineering,Junior,Chicago,1,1,3.3,4,39.0,,41,47877.52
EMP1163,54,Female,Bachelor's,Sales,Mid-Level,Seattle,9,6,4.9,1,92.0,1.0,49,108377.46
EMP1164,59,Male,Bachelor's,Operations,Senior,Seattle,6,5,3.1,18,88.0,3.0,15,100287.31
EMP1165,56,Non-binary,High School,Engineering,Junior,Seattle,6,0,2.4,6,4.0,3.0,31,73615.42
EMP1166,57,Female,Bachelor's,Data Science,Director,New York,11,3,2.2,14,77.0,6.0,23,231458.85
EMP1167,41,Female,PhD,Data Science,Mid-Level,Remote,5,0,3.4,10,49.0,1.0,22,127869.8
EMP1168,24,Male,Bachelor's,Finance,Junior,Chicago,6,7,4.6,18,98.0,6.0,16,81580.07
EMP1169,29,Male,Master's,Engineering,Mid-Level,San Francisco,9,1,2.6,9,65.0,6.0,42,164098.38
EMP1170,61,Male,Bachelor's,Sales,Lead,San Francisco,6,5,1.7,12,88.0,6.0,29,116940.08
EMP1171,53,Male,Master's,HR,Mid-Level,Austin,0,1,4.4,10,53.0,4.0,20,66886.09
EMP1172,50,Female,Bachelor's,Product,Senior,Remote,11,3,5.0,19,79.0,2.0,28,127595.5
EMP1173,28,Male,Bachelor's,HR,Junior,Chicago,9,10,3.7,6,45.0,5.0,27,59803.97
EMP1174,23,Male,Bachelor's,Sales,Junior,Boston,5,6,3.5,14,79.0,3.0,44,73056.57
EMP1175,42,Male,High School,HR,Mid-Level,New York,9,0,3.2,8,10.0,5.0,29,74583.66
EMP1176,27,Male,Bachelor's,Finance,Lead,Chicago,5,2,3.7,14,48.0,3.0,5,119364.44
EMP1177,49,Male,Master's,Data Science,Manager,Remote,7,1,3.6,11,98.0,0.0,49,162533.74
EMP1178,57,Female,Master's,Engineering,Junior,Boston,5,1,3.4,16,22.0,0.0,42,95216.86
EMP1179,53,Female,Master's,Operations,Senior,San Francisco,14,1,2.5,6,54.0,1.0,38,139343.38
EMP1180,30,Male,Master's,Finance,Manager,Austin,6,1,3.4,15,4.0,0.0,38,151481.68
EMP1181,32,Male,Bachelor's,Product,Mid-Level,San Francisco,4,2,,15,63.0,7.0,44,109343.88
EMP1182,44,Male,Bachelor's,Sales,Manager,Chicago,14,0,2.6,14,34.0,0.0,2,136532.91
EMP1183,32,Male,Bachelor's,HR,Junior,Boston,14,2,3.4,12,,2.0,45,67616.88
EMP1184,23,Female,Bachelor's,Product,Manager,Boston,5,0,2.9,2,110.0,6.0,20,144779.08
EMP1185,24,Female,Bachelor's,Engineering,Lead,San Francisco,6,1,3.2,8,118.0,4.0,43,158477.64
EMP1186,32,Female,Bachelor's,Product,Director,Remote,6,4,3.5,19,68.0,1.0,47,167914.69
EMP1187,56,Female,Bachelor's,Operations,Senior,Austin,7,0,3.6,14,53.0,2.0,13,94002.97
EMP1188,36,Male,Bachelor's,Engineering,Mid-Level,Chicago,3,1,2.9,5,2.0,7.0,26,85652.16
EMP1189,32,Female,Master's,Sales,Manager,Austin,10,1,3.5,9,5.0,1.0,35,168649.87
EMP1190,52,Female,Master's,Operations,Mid-Level,Seattle,16,1,3.7,13,86.0,4.0,46,117357.97
EMP1191,49,Female,Bachelor's,Engineering,Mid-Level,Austin,10,3,3.9,9,109.0,1.0,8,119683.11
EMP1192,49,Male,PhD,HR,Lead,Austin,2,1,3.4,14,55.0,5.0,28,103472.58
EMP1193,53,Female,PhD,Sales,Lead,Austin,10,0,3.6,5,1.0,5.0,41,169819.34
EMP1194,46,Female,Bachelor's,HR,Manager,New York,8,6,2.9,2,81.0,5.0,15,137863.79
EMP1195,41,Female,Bachelor's,Engineering,Mid-Level,Boston,10,11,5.0,7,93.0,,8,138444.91
EMP1196,49,Male,Bachelor's,Data Science,Lead,Austin,3,0,3.2,16,37.0,4.0,11,116063.36
EMP1197,46,Female,PhD,Product,Lead,New York,8,2,4.0,11,55.0,2.0,29,222178.88
EMP1198,32,Female,Master's,Product,Junior,Boston,12,1,2.9,11,,2.0,5,110873.4
EMP1199,40,Female,Bachelor's,Operations,Mid-Level,Remote,2,0,3.5,12,45.0,7.0,47,62942.44
EMP1200,49,Female,Bachelor's,Engineering,Mid-Level,Remote,5,1,3.4,13,112.0,3.0,47,82831.89
EMP1201,22,Female,Bachelor's,Operations,Mid-Level,Chicago,4,3,3.6,8,10.0,2.0,7,60180.57
EMP1202,26,Male,Bachelor's,Engineering,Director,New York,8,0,2.6,16,64.0,6.0,18,236537.22
EMP1203,31,Female,Bachelor's,Engineering,Senior,Austin,13,7,3.5,1,9.0,5.0,28,150859.88
EMP1204,55,Male,Master's,Sales,Lead,New York,0,1,2.9,13,40.0,6.0,12,129606.94
EMP1205,57,Female,Master's,Finance,Director,Remote,12,1,3.8,11,115.0,7.0,12,210964.02
EMP1206,23,Male,Master's,Data Science,Mid-Level,San Francisco,5,4,2.6,4,43.0,6.0,36,139395.26
EMP1207,39,Male,Master's,Operations,Lead,San Francisco,13,0,3.4,4,89.0,5.0,29,172768.58
EMP1208,34,Female,Master's,Marketing,Mid-Level,Chicago,5,1,3.2,15,32.0,3.0,11,82846.13
EMP1209,26,Female,Bachelor's,Sales,Manager,Chicago,6,1,4.5,3,90.0,0.0,6,118531.56
EMP1210,41,Female,Master's,Product,Junior,Boston,0,1,4.0,19,55.0,2.0,21,72263.38
EMP1211,23,Female,Bachelor's,Marketing,Director,Chicago,0,1,4.2,2,113.0,4.0,10,103420.11
EMP1212,32,Female,Master's,Marketing,Mid-Level,New York,6,0,2.7,6,11.0,3.0,32,105962.78
EMP1213,51,Male,Bachelor's,Engineering,Mid-Level,San Francisco,8,0,2.9,8,1.0,2.0,47,126626.79
EMP1214,53,Male,Master's,Data Science,Lead,Austin,8,0,3.2,17,0.0,0.0,33,174585.28
EMP1215,53,Male,Bachelor's,Operations,Mid-Level,New York,12,13,4.0,5,64.0,6.0,17,119121.83
EMP1216,59,Male,Bachelor's,Engineering,Senior,Seattle,23,0,3.5,2,32.0,4.0,3,191190.75
EMP1217,49,Female,Bachelor's,Engineering,Mid-Level,Austin,6,0,2.7,12,85.0,4.0,43,94976.75
EMP1218,31,Female,High School,Operations,Lead,Seattle,2,3,2.7,5,75.0,7.0,18,88734.0
EMP1219,43,Female,Master's,Operations,Mid-Level,Remote,10,2,4.0,10,102.0,6.0,10,97068.81
EMP1220,38,Male,Master's,Sales,Junior,Remote,9,1,3.5,9,35.0,0.0,41,68458.29
EMP1221,43,Male,Bachelor's,Product,Mid-Level,Remote,5,0,3.2,8,20.0,2.0,39,87148.81
EMP1222,40,Female,Bachelor's,Engineering,Senior,San Francisco,12,3,3.2,1,83.0,6.0,43,165862.39
EMP1223,38,Female,High School,Marketing,Junior,New York,3,0,3.8,6,35.0,1.0,8,56353.33
EMP1224,45,Male,High School,Product,Mid-Level,San Francisco,7,3,2.5,11,25.0,7.0,34,98667.38
EMP1225,57,Female,Bachelor's,Marketing,Mid-Level,Remote,7,8,3.2,3,46.0,2.0,37,70914.48
EMP1226,53,Female,Master's,HR,Junior,Remote,3,2,3.3,15,94.0,6.0,41,56292.42
EMP1227,57,Male,Bachelor's,Marketing,Senior,Remote,0,0,2.3,11,0.0,6.0,33,59337.41
EMP1228,49,Female,Bachelor's,Sales,Manager,New York,9,2,3.1,5,37.0,3.0,49,164523.23
EMP1229,35,Male,Bachelor's,Product,Junior,Remote,14,2,,16,13.0,3.0,10,93455.04
EMP1230,57,Female,Bachelor's,Marketing,Senior,Chicago,12,2,2.6,7,89.0,2.0,40,95270.7
EMP1231,27,Male,Bachelor's,Data Science,Senior,New York,9,1,3.3,6,,7.0,18,167482.67
EMP1232,30,Male,Master's,Engineering,Mid-Level,Chicago,4,3,1.7,9,41.0,5.0,25,87582.59
EMP1233,42,Female,Bachelor's,Engineering,Lead,New York,9,2,3.1,7,6.0,3.0,42,188108.48
EMP1234,33,Male,High School,Engineering,Mid-Level,Austin,0,1,2.4,3,54.0,,41,61848.22
EMP1235,51,Female,Bachelor's,Operations,Senior,San Francisco,8,5,3.0,11,55.0,5.0,36,125327.07
EMP1236,52,Male,Bachelor's,Sales,Junior,Chicago,14,0,3.5,12,118.0,1.0,2,70176.44
EMP1237,61,Male,Bachelor's,Data Science,Senior,Seattle,15,3,2.4,11,117.0,4.0,19,151151.43
EMP1238,25,Male,PhD,Finance,Senior,Remote,7,0,3.4,2,75.0,3.0,10,132598.79
EMP1239,52,Male,Master's,Product,Junior,Seattle,12,4,2.7,1,62.0,6.0,49,107204.46
EMP1240,48,Female,Bachelor's,Engineering,Mid-Level,Chicago,10,0,2.3,2,23.0,5.0,3,100896.84
EMP1241,46,Male,Bachelor's,Data Science,Director,Boston,12,1,3.9,14,82.0,2.0,19,265356.8
EMP1242,26,Female,Bachelor's,Data Science,Mid-Level,Remote,8,4,2.5,13,72.0,5.0,26,93780.56
EMP1243,27,Female,Bachelor's,Data Science,Senior,New York,3,0,2.9,5,98.0,6.0,47,143321.68
EMP1244,26,Female,Master's,Data Science,Manager,Austin,0,1,2.8,2,3.0,4.0,25,126005.21
EMP1245,48,Male,Master's,Operations,Lead,San Francisco,12,3,3.4,19,108.0,1.0,17,187505.11
EMP1246,29,Female,Bachelor's,HR,Senior,New York,11,1,3.2,17,41.0,4.0,10,111931.86
EMP1247,30,Male,Bachelor's,Engineering,Lead,Seattle,12,1,3.1,11,95.0,0.0,46,187906.58
EMP1248,36,Male,Bachelor's,Engineering,Manager,Remote,0,1,,16,109.0,3.0,11,96028.13
EMP1249,57,Male,Master's,Product,Senior,New York,5,0,3.0,18,69.0,2.0,11,165320.93
EMP1250,28,Male,Master's,HR,Senior,Boston,7,3,3.4,8,27.0,1.0,12,103808.0
EMP1251,53,Male,Bachelor's,Data Science,Mid-Level,Remote,0,1,3.3,2,91.0,4.0,40,72011.61
EMP1252,29,Female,Bachelor's,Finance,Director,Remote,1,2,4.0,17,39.0,2.0,48,126079.62
EMP1253,36,Male,Master's,Engineering,Senior,San Francisco,7,3,3.7,11,50.0,3.0,8,185518.48
EMP1254,58,Male,Bachelor's,Engineering,Junior,Remote,9,2,4.0,14,28.0,6.0,24,86270.37
EMP1255,40,Female,Bachelor's,Operations,Manager,San Francisco,3,4,4.1,16,41.0,2.0,14,140914.73
EMP1256,60,Male,Bachelor's,Marketing,Senior,Austin,0,1,3.3,15,117.0,3.0,23,75318.26
EMP1257,27,Male,Master's,Engineering,Junior,New York,9,3,3.8,15,68.0,3.0,36,131963.32
EMP1258,40,Male,Bachelor's,Finance,Senior,New York,6,0,3.4,3,4.0,3.0,17,125176.38
EMP1259,49,Female,Bachelor's,Engineering,Mid-Level,Boston,6,1,4.1,7,100.0,4.0,45,117780.31
EMP1260,38,Male,Master's,HR,Manager,Chicago,5,2,2.0,12,40.0,6.0,5,103968.69
EMP1261,40,Male,Bachelor's,Sales,Mid-Level,San Francisco,4,2,3.0,3,60.0,3.0,3,97166.96
EMP1262,52,Male,Bachelor's,Data Science,Manager,San Francisco,14,1,3.5,19,54.0,2.0,9,238020.08
EMP1263,32,Female,Bachelor's,Sales,Senior,Seattle,3,0,3.6,10,27.0,6.0,20,104219.3
EMP1264,36,Female,High School,Marketing,Junior,New York,8,2,3.2,8,40.0,0.0,20,61254.41
EMP1265,31,Female,Master's,Engineering,Director,Boston,8,1,2.0,16,110.0,2.0,19,211591.21
EMP1266,44,Male,High School,Engineering,Senior,New York,0,0,3.1,16,8.0,4.0,21,92541.58
EMP1267,24,Male,Bachelor's,Marketing,Mid-Level,San Francisco,6,1,3.8,12,28.0,3.0,16,95989.12
EMP1268,24,Male,Bachelor's,Finance,Senior,Chicago,0,1,3.0,5,77.0,7.0,33,80826.62
EMP1269,39,Male,Master's,HR,Manager,Austin,11,2,3.3,6,37.0,6.0,5,135403.76
EMP1270,46,Male,Master's,Sales,Mid-Level,San Francisco,2,0,4.5,6,61.0,0.0,24,113410.96
EMP1271,41,Male,Bachelor's,Operations,Junior,San Francisco,10,0,3.1,8,53.0,4.0,15,76480.82
EMP1272,50,Female,High School,Data Science,Junior,Remote,5,2,3.1,17,,1.0,26,61589.68
